product_category,Product_Subcategory,Quantity,Unit_Price,Price,Tax,Payment_mode,Reviews,Income,city,Return,total_price,tax_ratio
Footwear,Women,4,328,1312,137.76,Mobile Payments,3.0,65791.0,Gurgaon,0,1449.76,0.10492003046458491
Clothing,Women,1,964,964,101.22,Cash,5.0,136057.0,Ahmedabad,0,1065.22,0.10489119170984455
Clothing,Women,5,922,4610,484.05,Credit Card,4.0,86643.0,Hyderabad,0,5094.05,0.1049772283669486
Home and kitchen,Kitchen,5,648,3240,272.16,Debit Card,1.0,55309.0,Ahmedabad,1,3512.16,0.08397408207343414
Bags,Women,2,1292,2584,271.32,Credit Card,5.0,130245.0,Pune,0,2855.32,0.10495938104448742
Footwear,Mens,4,1297,5188,272.37,Debit Card,4.0,98097.0,Pune,1,5460.37,0.05248988244363076
Footwear,Women,2,1274,2548,267.54,Credit Card,4.0,106043.0,Bangalore,0,2815.54,0.10495880737544136
Bags,Women,2,1496,2992,314.16,Credit Card,5.0,94715.0,Mumbai,0,3306.16,0.10496491814233212
Bags,Mens,2,1282,2564,269.22,Debit Card,5.0,30146.0,New Delhi,0,2833.2200000000003,0.10495906432748539
Home and kitchen,Furnishing,3,436,1308,137.34,Mobile Payments,5.0,58483.0,Gurgaon,0,1445.34,0.10491978609625668
Bags,Women,3,1290,3870,406.35,Debit Card,4.0,97899.0,Chennai,0,4276.35,0.10497287522603979
Home and kitchen,Tools,2,532,1064,111.72,Mobile Payments,1.0,59573.0,Bangalore,0,1175.72,0.10490140845070423
Clothing,Women,1,890,890,93.45,Mobile Payments,5.0,157031.0,New Delhi,0,983.45,0.10488215488215488
Footwear,Women,4,624,2496,262.08,Credit Card,5.0,69437.0,New Delhi,0,2758.08,0.10495794953944733
Bags,Women,1,1244,1244,261.24,Credit Card,1.0,118015.0,Mumbai,1,1505.24,0.20983132530120482
Footwear,Women,3,588,1764,185.22,Mobile Payments,4.0,102735.0,Kolkata,0,1949.22,0.10494050991501416
Bags,Women,5,997,4985,523.425,Debit Card,5.0,43726.0,Hyderabad,0,5508.425,0.1049789410348977
Footwear,Women,5,1032,5160,541.8,Debit Card,5.0,97926.0,Hyderabad,0,5701.8,0.10497965510559969
Home and kitchen,Kitchen,5,815,4075,256.725,Debit Card,1.0,31173.0,Ahmedabad,1,4331.725,0.06298454367026497
Books,Non-Fiction,4,200,800,84.0,Mobile Payments,1.0,35424.0,Bangalore,1,884.0,0.10486891385767791
Electronics,Mobiles,4,661,2644,208.215,Credit Card,4.0,144927.0,Hyderabad,1,2852.215,0.07872022684310019
Electronics,Audio and video,4,927,3708,389.34,Debit Card,1.0,24929.0,Hyderabad,0,4097.34,0.10497169048260986
Books,Non-Fiction,3,721,2163,227.115,Credit Card,1.0,23758.0,Chennai,0,2390.115,0.1049514787430684
Books,Fiction,3,1417,4251,446.355,Credit Card,4.0,142312.0,Chennai,0,4697.355,0.10497530573847602
Bags,Mens,2,1205,2410,253.05,Credit Card,5.0,21731.0,Chennai,0,2663.05,0.10495644960597263
Clothing,Mens,2,1201,2402,252.21,Debit Card,5.0,44233.0,Chennai,0,2654.21,0.10495630461922598
Electronics,Audio and video,3,371,1113,116.865,Mobile Payments,4.0,113330.0,Hyderabad,0,1229.865,0.10490574506283662
Footwear,Mens,3,623,1869,196.245,Mobile Payments,4.0,114709.0,New Delhi,0,2065.245,0.10494385026737968
Clothing,Mens,4,790,3160,331.8,Credit Card,5.0,128481.0,Hyderabad,0,3491.8,0.10496678266371402
Home and kitchen,Bath,5,259,1295,135.975,Mobile Payments,1.0,71852.0,Vishakhapatnam,0,1430.975,0.10491898148148147
Clothing,Women,1,392,392,41.16,Mobile Payments,3.0,156904.0,Chennai,0,433.15999999999997,0.10473282442748091
Footwear,Women,3,693,2079,218.295,Credit Card,4.0,130605.0,Hyderabad,0,2297.295,0.10494951923076923
Bags,Women,2,938,1876,196.98,Mobile Payments,5.0,65791.0,Gurgaon,0,2072.98,0.10494405966968566
Bags,Women,1,720,720,75.6,Mobile Payments,5.0,142656.0,Mumbai,0,795.6,0.10485436893203882
Footwear,Kids,1,868,868,91.14,Cash,4.0,109894.0,New Delhi,0,959.14,0.10487917146144994
Footwear,Kids,5,146,730,76.65,Cash,4.0,65747.0,Pune,0,806.65,0.10485636114911082
Clothing,Women,3,1289,3867,406.035,Credit Card,5.0,66509.0,Pune,0,4273.035,0.10497285418821097
Home and kitchen,Bath,2,825,1650,173.25,Mobile Payments,5.0,72675.0,Ahmedabad,0,1823.25,0.10493640218049667
Clothing,Women,2,417,834,87.57,Mobile Payments,5.0,67331.0,Gurgaon,0,921.5699999999999,0.10487425149700598
Footwear,Mens,2,1145,2290,240.45,Credit Card,5.0,125192.0,Hyderabad,0,2530.45,0.10495416848537756
Electronics,Personal Appliances,4,979,3916,411.18,Credit Card,5.0,82348.0,Hyderabad,0,4327.18,0.10497319377074292
Clothing,Women,4,576,2304,241.92,Debit Card,1.0,19989.0,Vishakhapatnam,0,2545.92,0.10495444685466376
Footwear,Kids,3,1077,3231,339.255,Credit Card,4.0,105027.0,Mumbai,0,3570.255,0.10496751237623762
Books,DIY,5,73,365,38.325,Cash,5.0,29055.0,Kolkata,0,403.325,0.10471311475409836
Footwear,Mens,2,825,1650,173.25,Cash,1.0,119651.0,Vishakhapatnam,0,1823.25,0.10493640218049667
Books,Non-Fiction,3,169,507,53.235,Cash,4.0,128735.0,Chennai,0,560.235,0.10479330708661418
Clothing,Mens,2,1140,2280,239.4,Credit Card,4.0,35959.0,Hyderabad,0,2519.4,0.10495396755808856
Home and kitchen,Furnishing,2,638,1276,133.98,Cash,5.0,44844.0,Bangalore,0,1409.98,0.10491777603758809
Clothing,Women,3,610,1830,192.15,Cash,2.0,91956.0,Chennai,0,2022.15,0.10494265428727471
Home and kitchen,Bath,3,754,2262,237.51,Credit Card,2.0,13249.0,Vishakhapatnam,0,2499.51,0.10495360141405213
Clothing,Women,3,1203,3609,378.945,Debit Card,4.0,144337.0,Mumbai,0,3987.945,0.10497091412742382
Home and kitchen,Bath,4,1112,4448,583.8,Credit Card,1.0,73245.0,Mumbai,1,5031.8,0.13122049898853674
Books,DIY,5,989,4945,103.845,Cash,1.0,130254.0,Ahmedabad,1,5048.845,0.020995754144763446
Home and kitchen,Furnishing,5,1229,6145,645.225,Credit Card,5.0,110403.0,Vishakhapatnam,0,6790.225,0.10498291571753987
Clothing,Women,4,975,3900,409.5,Credit Card,5.0,112473.0,Bangalore,0,4309.5,0.10497308382466035
Footwear,Women,3,1187,3561,373.905,Credit Card,4.0,158311.0,Gurgaon,0,3934.9049999999997,0.10497052217855136
Books,DIY,5,739,3695,387.975,Credit Card,4.0,74567.0,Hyderabad,0,4082.975,0.10497159090909092
Clothing,Mens,1,217,217,22.785,Mobile Payments,5.0,134013.0,Bangalore,0,239.785,0.10451834862385322
Electronics,Audio and video,4,735,2940,308.7,Debit Card,5.0,56531.0,Ahmedabad,0,3248.7,0.10496429785787147
Books,Academic,4,728,2912,305.76,Credit Card,5.0,82775.0,Bangalore,0,3217.76,0.10496395468589083
Footwear,Women,5,399,1995,209.475,Credit Card,1.0,68900.0,Vishakhapatnam,1,2204.475,0.10494739478957915
Clothing,Women,3,241,723,75.915,Mobile Payments,5.0,121005.0,New Delhi,0,798.915,0.10485497237569062
Bags,Mens,4,535,2140,224.7,Credit Card,4.0,142043.0,Hyderabad,0,2364.7,0.10495095749649695
Clothing,Mens,3,91,273,28.665,Mobile Payments,2.0,131927.0,Vishakhapatnam,0,301.665,0.10461678832116789
Footwear,Mens,1,345,345,36.225,Mobile Payments,5.0,43477.0,Mumbai,0,381.225,0.10469653179190752
Clothing,Women,4,885,3540,371.7,Debit Card,4.0,89133.0,Hyderabad,0,3911.7,0.10497034735950296
Home and kitchen,Furnishing,3,1120,3360,352.8,Debit Card,5.0,39129.0,Gurgaon,0,3712.8,0.10496875929782803
Footwear,Women,4,531,2124,223.02,Debit Card,4.0,43733.0,Kolkata,0,2347.02,0.10495058823529413
Clothing,Women,2,566,1132,118.86,Mobile Payments,5.0,91966.0,Mumbai,0,1250.86,0.10490732568402471
Clothing,Women,5,424,2120,222.6,Credit Card,5.0,107038.0,Mumbai,0,2342.6,0.10495049504950495
Footwear,Kids,5,1218,6090,639.45,Credit Card,5.0,82961.0,Chennai,0,6729.45,0.10498276145132163
Books,DIY,5,418,2090,219.45,Credit Card,1.0,144613.0,Pune,0,2309.45,0.10494978479196557
Bags,Women,4,416,1664,218.4,Credit Card,1.0,39748.0,Vishakhapatnam,1,1882.4,0.13117117117117116
Bags,Women,4,516,2064,216.72,Credit Card,5.0,91340.0,Vishakhapatnam,0,2280.72,0.10494915254237289
Footwear,Kids,5,981,4905,515.025,Debit Card,5.0,21620.0,Bangalore,0,5420.025,0.1049785976355483
Home and kitchen,Kitchen,3,975,2925,307.125,Credit Card,4.0,99866.0,Gurgaon,0,3232.125,0.10496411483253588
Bags,Women,1,70,70,7.35,Mobile Payments,4.0,126170.0,Ahmedabad,0,77.35,0.10352112676056338
Electronics,Audio and video,3,1131,3393,356.265,Credit Card,5.0,76605.0,Pune,0,3749.265,0.1049690630524455
Bags,Women,2,923,1846,193.83,Mobile Payments,5.0,31487.0,Pune,0,2039.83,0.10494315105576611
Home and kitchen,Tools,2,333,666,69.93,Mobile Payments,4.0,139723.0,Pune,0,735.9300000000001,0.10484257871064469
Bags,Mens,2,1017,2034,213.57,Credit Card,4.0,115742.0,Ahmedabad,0,2247.57,0.10494840294840295
Books,DIY,4,895,3580,281.925,Credit Card,1.0,70627.0,Vishakhapatnam,1,3861.925,0.07872800893605139
Footwear,Mens,3,1162,3486,366.03,Debit Card,4.0,128064.0,Ahmedabad,0,3852.0299999999997,0.10496988815600802
Footwear,Kids,2,1014,2028,212.94,Credit Card,5.0,75469.0,Pune,0,2240.94,0.10494825036964021
Books,Fiction,4,1405,5620,590.1,Debit Card,5.0,136662.0,Chennai,0,6210.1,0.1049813200498132
Electronics,Mobiles,5,1042,5210,109.41,Mobile Payments,3.0,90147.0,Kolkata,1,5319.41,0.020995970063327575
Footwear,Women,5,109,545,57.225,Mobile Payments,5.0,149890.0,Kolkata,0,602.225,0.10480769230769231
Footwear,Kids,2,1375,2750,288.75,Debit Card,5.0,152035.0,Kolkata,0,3038.75,0.1049618320610687
Clothing,Women,5,1183,5915,621.075,Debit Card,2.0,52318.0,Pune,1,6536.075,0.10498225152129818
Footwear,Women,2,477,954,100.17,Cash,5.0,46040.0,Gurgaon,0,1054.17,0.10489005235602095
Footwear,Women,5,1006,5030,211.26,Debit Card,1.0,129578.0,Mumbai,1,5241.26,0.04199165175909362
Bags,Mens,4,502,2008,210.84,Credit Card,5.0,92912.0,Vishakhapatnam,0,2218.84,0.10494773519163764
Clothing,Mens,3,305,915,96.075,Mobile Payments,4.0,20109.0,Pune,0,1011.075,0.1048853711790393
Footwear,Kids,3,504,1512,158.76,Mobile Payments,2.0,127858.0,Gurgaon,0,1670.76,0.10493060145406477
Clothing,Women,3,1252,3756,394.38,Credit Card,4.0,108405.0,Gurgaon,0,4150.38,0.104972052169284
Bags,Women,1,1077,1077,113.085,Mobile Payments,5.0,68816.0,New Delhi,0,1190.085,0.1049025974025974
Bags,Mens,3,664,1992,209.16,Debit Card,5.0,127786.0,Ahmedabad,0,2201.16,0.10494731560461615
Footwear,Women,5,812,4060,426.3,Debit Card,5.0,128998.0,Chennai,0,4486.3,0.10497414429943364
Bags,Women,4,623,2492,261.66,Credit Card,3.0,147434.0,Hyderabad,0,2753.66,0.10495788206979544
Clothing,Mens,2,121,242,25.41,Mobile Payments,5.0,62188.0,Vishakhapatnam,0,267.41,0.1045679012345679
Electronics,Cameras,3,1111,3333,349.965,Debit Card,5.0,125439.0,Chennai,0,3682.965,0.10496850629874024
Home and kitchen,Furnishing,3,654,1962,206.01,Credit Card,5.0,147801.0,Bangalore,0,2168.01,0.10494651044319918
Home and kitchen,Bath,5,932,4660,489.3,Credit Card,1.0,138304.0,Pune,0,5149.3,0.10497747264535508
Books,DIY,3,1200,3600,378.0,Debit Card,4.0,120121.0,Chennai,0,3978.0,0.1049708414329353
Bags,Mens,5,1219,6095,639.975,Debit Card,5.0,24243.0,Mumbai,0,6734.975,0.10498277559055119
Home and kitchen,Furnishing,5,1376,6880,722.4,Credit Card,4.0,154107.0,Kolkata,0,7602.4,0.10498474059003052
Footwear,Kids,4,951,3804,199.71,Cash,1.0,92922.0,Chennai,1,4003.71,0.05248620236530881
Home and kitchen,Kitchen,4,618,2472,259.56,Debit Card,5.0,84887.0,Hyderabad,0,2731.56,0.10495754144763446
Clothing,Mens,2,943,1886,198.03,Mobile Payments,2.0,26416.0,Mumbai,0,2084.03,0.10494435612082671
Footwear,Kids,3,653,1959,205.695,Credit Card,5.0,106080.0,Chennai,0,2164.695,0.10494642857142857
Electronics,Personal Appliances,4,619,2476,194.985,Mobile Payments,4.0,103975.0,New Delhi,1,2670.985,0.07871820750908358
Footwear,Kids,4,461,1844,193.62,Cash,5.0,28100.0,Ahmedabad,0,2037.62,0.10494308943089431
Clothing,Women,3,354,1062,111.51,Mobile Payments,4.0,136100.0,Gurgaon,0,1173.51,0.10490122295390406
Footwear,Kids,3,614,1842,193.41,Mobile Payments,5.0,34343.0,Mumbai,0,2035.41,0.10494302767227347
Clothing,Women,3,1309,3927,412.335,Credit Card,4.0,108027.0,Kolkata,0,4339.335,0.10497326883910386
Electronics,Computers,3,519,1557,163.485,Mobile Payments,5.0,132842.0,Pune,0,1720.4850000000001,0.10493260590500643
Clothing,Mens,5,609,3045,319.725,Debit Card,5.0,56036.0,Mumbai,0,3364.725,0.10496552856204859
Electronics,Mobiles,4,455,1820,191.1,Mobile Payments,5.0,49836.0,New Delhi,0,2011.1,0.10494233937397034
Bags,Mens,4,1481,5924,622.02,Credit Card,3.0,111487.0,Pune,0,6546.02,0.10498227848101266
Bags,Women,1,198,198,20.79,Mobile Payments,5.0,86941.0,Vishakhapatnam,0,218.79,0.10447236180904522
Clothing,Mens,1,1492,1492,156.66,Cash,1.0,114072.0,Kolkata,0,1648.66,0.10492967180174145
Footwear,Kids,2,725,1450,152.25,Mobile Payments,5.0,71714.0,Hyderabad,0,1602.25,0.1049276361130255
Clothing,Mens,4,449,1796,188.58,Cash,5.0,61437.0,Vishakhapatnam,0,1984.58,0.1049415692821369
Home and kitchen,Tools,1,350,350,36.75,Mobile Payments,4.0,77727.0,Pune,0,386.75,0.1047008547008547
Clothing,Women,3,1286,3858,405.09,Debit Card,5.0,128267.0,Hyderabad,0,4263.09,0.10497279087846592
Clothing,Women,2,902,1804,189.42,Cash,5.0,99665.0,Ahmedabad,0,1993.42,0.10494182825484764
Footwear,Women,5,882,4410,370.44,Credit Card,1.0,134040.0,Mumbai,1,4780.44,0.08398095669916118
Bags,Mens,2,1170,2340,245.7,Credit Card,5.0,35671.0,Mumbai,0,2585.7,0.10495514737291756
Books,Academic,3,925,2775,291.375,Credit Card,5.0,140145.0,Mumbai,0,3066.375,0.1049621757925072
Clothing,Women,5,1006,5030,528.15,Debit Card,2.0,100244.0,Vishakhapatnam,0,5558.15,0.10497912939773404
Bags,Women,4,847,3388,355.74,Credit Card,1.0,79067.0,Ahmedabad,0,3743.74,0.10496901740926527
Footwear,Mens,4,1057,4228,221.97,Debit Card,1.0,133829.0,Vishakhapatnam,1,4449.97,0.05248758571766375
Bags,Women,1,761,761,79.905,Mobile Payments,4.0,65827.0,Chennai,0,840.905,0.10486220472440945
Footwear,Women,2,1369,2738,574.98,Credit Card,1.0,138859.0,Mumbai,1,3312.98,0.20992332968236582
Home and kitchen,Bath,5,354,1770,185.85,Mobile Payments,5.0,47010.0,Vishakhapatnam,0,1955.85,0.10494071146245058
Clothing,Mens,5,351,1755,184.275,Mobile Payments,1.0,76166.0,Vishakhapatnam,0,1939.275,0.10494020501138952
Footwear,Women,5,1424,7120,747.6,Credit Card,5.0,63521.0,New Delhi,0,7867.6,0.1049852548799326
Footwear,Kids,2,245,490,51.45,Mobile Payments,1.0,50026.0,Hyderabad,0,541.45,0.10478615071283097
Footwear,Kids,5,348,1740,182.7,Mobile Payments,5.0,121564.0,Pune,0,1922.7,0.10493968983342905
Footwear,Kids,3,217,651,68.355,Mobile Payments,4.0,149216.0,Pune,0,719.355,0.10483895705521473
Home and kitchen,Kitchen,5,1350,6750,708.75,Debit Card,5.0,39940.0,Ahmedabad,0,7458.75,0.10498444674862983
Footwear,Kids,1,964,964,101.22,Mobile Payments,2.0,65302.0,Mumbai,0,1065.22,0.10489119170984455
Books,Fiction,3,1252,3756,394.38,Credit Card,5.0,61213.0,Hyderabad,0,4150.38,0.104972052169284
Bags,Mens,4,428,1712,179.76,Cash,5.0,65890.0,New Delhi,0,1891.76,0.10493870402802101
Books,Fiction,2,1392,2784,292.32,Credit Card,4.0,35730.0,Kolkata,0,3076.32,0.10496229802513465
Books,Fiction,1,1493,1493,156.765,Mobile Payments,5.0,26610.0,Pune,0,1649.7649999999999,0.104929718875502
Footwear,Mens,3,624,1872,196.56,Cash,5.0,134625.0,New Delhi,0,2068.56,0.10494394020288307
Books,Fiction,4,1384,5536,581.28,Credit Card,5.0,41369.0,Mumbai,0,6117.28,0.10498103666245259
Footwear,Women,5,427,2135,224.175,Debit Card,4.0,69024.0,Mumbai,0,2359.175,0.10495084269662922
Footwear,Mens,2,1015,2030,213.15,Credit Card,5.0,127880.0,Gurgaon,0,2243.15,0.1049483013293944
Clothing,Women,1,230,230,24.15,Mobile Payments,4.0,149960.0,Hyderabad,0,254.15,0.10454545454545454
Clothing,Mens,2,1365,2730,286.65,Credit Card,5.0,103197.0,New Delhi,0,3016.65,0.10496155254485535
Clothing,Mens,5,1304,6520,684.6,Debit Card,4.0,40049.0,Gurgaon,0,7204.6,0.10498389817512652
Bags,Women,2,1379,2758,289.59,Credit Card,3.0,84218.0,Ahmedabad,0,3047.59,0.10496194273287422
Electronics,Cameras,4,176,704,73.92,Cash,5.0,64580.0,Hyderabad,0,777.92,0.10485106382978723
Footwear,Mens,4,405,1620,170.1,Mobile Payments,5.0,70922.0,Mumbai,0,1790.1,0.10493522516964836
Footwear,Mens,2,1495,2990,313.95,Credit Card,5.0,119922.0,Gurgaon,0,3303.95,0.10496489468405215
Books,Fiction,4,1337,5348,561.54,Debit Card,5.0,50581.0,Ahmedabad,0,5909.54,0.10498037016264722
Home and kitchen,Tools,3,707,2121,222.705,Credit Card,5.0,116465.0,Gurgaon,0,2343.705,0.10495051837888784
Books,Academic,2,176,352,36.96,Mobile Payments,4.0,66999.0,Mumbai,0,388.96,0.10470254957507083
Bags,Mens,5,1117,5585,469.14,Credit Card,1.0,133296.0,Mumbai,1,6054.14,0.08398496240601504
Footwear,Women,5,364,1820,191.1,Mobile Payments,3.0,76718.0,Pune,0,2011.1,0.10494233937397034
Footwear,Mens,5,642,3210,337.05,Debit Card,5.0,90959.0,Pune,0,3547.05,0.10496729990657117
Bags,Women,4,1273,5092,267.33,Debit Card,1.0,91597.0,Chennai,1,5359.33,0.0524896917337522
Home and kitchen,Kitchen,2,528,1056,166.32,Mobile Payments,2.0,76507.0,Kolkata,1,1222.32,0.15735099337748343
Footwear,Women,3,527,1581,166.005,Cash,5.0,131742.0,New Delhi,0,1747.005,0.10493362831858406
Clothing,Mens,5,584,2920,306.6,Debit Card,4.0,115014.0,New Delhi,0,3226.6,0.10496405340636769
Bags,Women,4,193,772,81.06,Mobile Payments,3.0,64403.0,Bangalore,0,853.06,0.10486416558861579
Home and kitchen,Tools,4,794,3176,333.48,Debit Card,5.0,71575.0,Chennai,0,3509.48,0.10496694995278565
Bags,Women,2,1223,2446,256.83,Credit Card,5.0,42473.0,Gurgaon,0,2702.83,0.10495709031467101
Home and kitchen,Tools,3,86,258,27.09,Mobile Payments,5.0,100834.0,Vishakhapatnam,0,285.09,0.1045945945945946
Books,Non-Fiction,1,1145,1145,120.225,Cash,5.0,71414.0,Gurgaon,0,1265.225,0.10490837696335079
Footwear,Kids,2,764,1528,160.44,Mobile Payments,4.0,9054.0,Kolkata,0,1688.44,0.10493132766514061
Books,Academic,4,1044,4176,438.48,Debit Card,5.0,143866.0,Ahmedabad,0,4614.48,0.10497486234139335
Home and kitchen,Tools,5,253,1265,79.695,Mobile Payments,5.0,110404.0,Gurgaon,1,1344.695,0.06295023696682464
Home and kitchen,Kitchen,5,761,3805,159.81,Cash,4.0,118771.0,New Delhi,1,3964.81,0.041988964792433
Clothing,Mens,4,1016,4064,426.72,Credit Card,5.0,134303.0,New Delhi,0,4490.72,0.10497416974169742
Electronics,Personal Appliances,3,1023,3069,322.245,Debit Card,3.0,16913.0,Kolkata,0,3391.245,0.1049657980456026
Bags,Women,2,1183,2366,248.43,Debit Card,4.0,138537.0,Hyderabad,0,2614.43,0.10495564005069709
Clothing,Mens,4,375,1500,157.5,Mobile Payments,2.0,131735.0,Chennai,0,1657.5,0.10493004663557629
Books,Fiction,1,1447,1447,151.935,Cash,4.0,134877.0,Bangalore,0,1598.935,0.10492748618784531
Home and kitchen,Furnishing,3,846,2538,266.49,Credit Card,4.0,109541.0,Chennai,0,2804.49,0.10495864513588027
Clothing,Women,1,876,876,91.98,Cash,5.0,131488.0,Hyderabad,0,967.98,0.10488027366020525
Clothing,Mens,5,674,3370,353.85,Credit Card,3.0,144146.0,Kolkata,1,3723.85,0.1049688519727084
Home and kitchen,Bath,1,1233,1233,129.465,Mobile Payments,5.0,118698.0,New Delhi,0,1362.465,0.10491491085899514
Clothing,Mens,1,127,127,13.335,Mobile Payments,1.0,70915.0,Gurgaon,0,140.335,0.1041796875
Clothing,Mens,5,586,2930,307.65,Credit Card,1.0,28402.0,Gurgaon,0,3237.65,0.10496417604912998
Bags,Women,5,1490,7450,156.45,Mobile Payments,1.0,86509.0,Vishakhapatnam,1,7606.45,0.020997181586364246
Clothing,Mens,1,1490,1490,156.45,Cash,2.0,125141.0,Chennai,0,1646.45,0.10492957746478873
Bags,Mens,4,568,2272,238.56,Debit Card,3.0,14997.0,Mumbai,0,2510.56,0.1049538055433348
Clothing,Women,2,744,1488,156.24,Mobile Payments,4.0,108086.0,Chennai,0,1644.24,0.10492948287441237
Books,DIY,2,248,496,52.08,Mobile Payments,3.0,141998.0,Kolkata,0,548.08,0.10478873239436619
Bags,Mens,1,167,167,17.535,Mobile Payments,3.0,104731.0,Gurgaon,0,184.535,0.104375
Electronics,Cameras,5,1237,6185,649.425,Debit Card,5.0,82775.0,Bangalore,0,6834.425,0.10498302618816682
Footwear,Mens,3,799,2397,251.685,Debit Card,4.0,85467.0,Mumbai,0,2648.685,0.10495621351125939
Footwear,Kids,3,1365,4095,429.975,Credit Card,5.0,107936.0,Chennai,0,4524.975,0.104974365234375
Electronics,Personal Appliances,3,861,2583,271.215,Credit Card,5.0,123445.0,Kolkata,0,2854.215,0.1049593653250774
Clothing,Mens,2,935,1870,196.35,Mobile Payments,5.0,56072.0,Pune,0,2066.35,0.10494388027792624
Footwear,Kids,1,984,984,103.32,Mobile Payments,4.0,81724.0,New Delhi,0,1087.32,0.10489340101522841
Clothing,Women,4,1052,4208,441.84,Credit Card,4.0,100271.0,Pune,0,4649.84,0.10497505345687812
Electronics,Computers,4,694,2776,364.35,Credit Card,1.0,34103.0,Hyderabad,1,3140.35,0.13120273676629457
Footwear,Kids,4,888,3552,372.96,Credit Card,5.0,126823.0,Gurgaon,0,3924.96,0.10497044750914719
Electronics,Computers,5,513,2565,269.325,Debit Card,1.0,75266.0,Mumbai,1,2834.325,0.10495908028059235
Clothing,Women,5,602,3010,126.42,Mobile Payments,1.0,54662.0,New Delhi,1,3136.42,0.04198605114579874
Home and kitchen,Furnishing,4,208,832,87.36,Mobile Payments,5.0,82174.0,Kolkata,0,919.36,0.10487394957983193
Clothing,Mens,5,739,3695,387.975,Credit Card,5.0,109515.0,Bangalore,0,4082.975,0.10497159090909092
Books,Academic,5,552,2760,289.8,Debit Card,5.0,82747.0,Kolkata,0,3049.8,0.10496197030061573
Books,DIY,3,490,1470,154.35,Cash,5.0,60214.0,Ahmedabad,0,1624.35,0.1049286199864038
Footwear,Women,3,490,1470,154.35,Mobile Payments,3.0,89024.0,Chennai,0,1624.35,0.1049286199864038
Bags,Mens,4,991,3964,416.22,Debit Card,5.0,28960.0,New Delhi,0,4380.22,0.1049735182849937
Footwear,Kids,4,1145,4580,480.9,Credit Card,5.0,25292.0,Chennai,0,5060.9,0.10497707924034053
Footwear,Mens,5,327,1635,137.34,Mobile Payments,2.0,77338.0,Gurgaon,1,1772.34,0.08394865525672372
Books,DIY,1,477,477,50.085,Mobile Payments,1.0,101170.0,Gurgaon,0,527.085,0.10478033472803347
Footwear,Kids,1,1465,1465,153.825,Mobile Payments,5.0,52419.0,Kolkata,0,1618.825,0.10492837653478854
Books,Academic,4,1100,4400,462.0,Debit Card,3.0,84253.0,Hyderabad,0,4862.0,0.10497614178595774
Electronics,Cameras,3,1109,3327,349.335,Debit Card,5.0,116015.0,New Delhi,0,3676.335,0.10496844951923076
Footwear,Women,3,1253,3759,394.695,Credit Card,1.0,148032.0,New Delhi,0,4153.695,0.10497207446808511
Home and kitchen,Furnishing,2,171,342,35.91,Mobile Payments,5.0,124885.0,Pune,0,377.90999999999997,0.1046938775510204
Footwear,Kids,1,1463,1463,153.615,Cash,1.0,13656.0,Chennai,0,1616.615,0.1049282786885246
Footwear,Mens,5,1237,6185,649.425,Debit Card,5.0,125364.0,Pune,0,6834.425,0.10498302618816682
